ts,epic,buyers_pct,sellers_pct
2026-03-04 13:27:27.820051+03,ETHUSD,87.23,12.77
2026-03-04 13:27:58.873882+03,ETHUSD,87.23,12.77
2026-03-04 13:28:28.994056+03,ETHUSD,87.23,12.77
2026-03-04 13:29:00.101614+03,ETHUSD,87.23,12.77
2026-03-04 13:29:30.184886+03,ETHUSD,87.23,12.77
2026-03-04 13:30:01.257577+03,ETHUSD,87.23,12.77
2026-03-04 13:30:30.879779+03,ETHUSD,87.23,12.77
2026-03-04 13:31:01.44703+03,ETHUSD,87.23,12.77
2026-03-04 13:31:31.804178+03,ETHUSD,87.23,12.77
2026-03-04 13:32:02.676292+03,ETHUSD,87.12,12.88
2026-03-04 13:32:33.956729+03,ETHUSD,87.12,12.88
2026-03-04 13:33:04.478399+03,ETHUSD,87.12,12.88
2026-03-04 13:33:44.054122+03,ETHUSD,87.12,12.88
2026-03-04 13:34:15.425972+03,ETHUSD,87.12,12.88
2026-03-04 13:34:45.642249+03,ETHUSD,87.12,12.88
2026-03-04 13:35:17.052149+03,ETHUSD,87.12,12.88
2026-03-04 13:35:48.735619+03,ETHUSD,87.12,12.88
2026-03-04 13:36:19.263482+03,ETHUSD,87.12,12.88
2026-03-04 13:36:50.241066+03,ETHUSD,87.12,12.88
2026-03-04 13:37:21.394836+03,ETHUSD,86.98,13.02
2026-03-04 13:37:51.043669+03,ETHUSD,86.98,13.02
2026-03-04 13:38:22.620856+03,ETHUSD,86.98,13.02
2026-03-04 13:38:53.380823+03,ETHUSD,86.98,13.02
2026-03-04 13:39:23.583176+03,ETHUSD,86.98,13.02
2026-03-04 13:39:54.19903+03,ETHUSD,86.98,13.02
2026-03-04 13:40:26.818104+03,ETHUSD,86.98,13.02
2026-03-04 13:40:57.57962+03,ETHUSD,86.98,13.02
2026-03-04 13:41:28.201449+03,ETHUSD,86.98,13.02
2026-03-04 13:41:58.618254+03,ETHUSD,86.98,13.02
2026-03-04 13:42:29.818013+03,ETHUSD,86.98,13.02
2026-03-04 13:43:00.078855+03,ETHUSD,86.83,13.17
2026-03-04 13:43:32.140491+03,ETHUSD,86.83,13.17
2026-03-04 13:44:03.11574+03,ETHUSD,86.83,13.17
2026-03-04 13:44:33.186425+03,ETHUSD,86.83,13.17
2026-03-04 13:45:03.651017+03,ETHUSD,86.83,13.17
2026-03-04 13:45:33.973103+03,ETHUSD,86.83,13.17
2026-03-04 13:46:05.116257+03,ETHUSD,86.83,13.17
2026-03-04 13:46:37.024161+03,ETHUSD,86.83,13.17
2026-03-04 14:16:40.589703+03,ETHUSD,85.65,14.35
2026-03-04 14:20:09.959811+03,ETHUSD,85.65,14.35
2026-03-04 14:20:39.733021+03,ETHUSD,85.65,14.35
2026-03-04 14:21:10.480323+03,ETHUSD,85.65,14.35
2026-03-04 14:22:19.924373+03,ETHUSD,85.69,14.31
2026-03-04 14:22:51.024539+03,ETHUSD,85.69,14.31
2026-03-04 14:23:21.393905+03,ETHUSD,85.69,14.31
2026-03-04 14:25:29.704235+03,ETHUSD,85.69,14.31
2026-03-04 14:26:00.725824+03,ETHUSD,85.69,14.31
2026-03-04 14:27:01.854202+03,ETHUSD,85.75,14.25
2026-03-04 14:28:04.147929+03,ETHUSD,85.75,14.25
2026-03-04 14:28:34.47539+03,ETHUSD,85.75,14.25
2026-03-04 14:29:39.29528+03,ETHUSD,85.75,14.25
2026-03-04 14:30:42.024315+03,ETHUSD,85.75,14.25
2026-03-04 14:31:13.534142+03,ETHUSD,85.75,14.25
2026-03-04 14:34:24.098824+03,ETHUSD,85.6,14.4
2026-03-04 14:34:48.929423+03,ETHUSD,85.6,14.4
2026-03-04 14:35:52.148982+03,ETHUSD,85.6,14.4
2026-03-04 14:37:24.503776+03,ETHUSD,85.52,14.48
2026-03-04 14:37:56.277024+03,ETHUSD,85.52,14.48
2026-03-04 14:38:57.504086+03,ETHUSD,85.52,14.48
2026-03-04 14:41:00.001232+03,ETHUSD,85.52,14.48
2026-03-04 14:42:32.003931+03,ETHUSD,85.27,14.73
2026-03-04 14:50:21.185592+03,ETHUSD,85.23,14.77
2026-03-04 14:51:21.898809+03,ETHUSD,85.23,14.77
2026-03-04 14:52:23.484976+03,ETHUSD,85.23,14.77
2026-03-04 14:53:57.282198+03,ETHUSD,85.2,14.8
2026-03-04 14:54:57.924732+03,ETHUSD,85.2,14.8
2026-03-04 14:55:27.925497+03,ETHUSD,85.2,14.8
2026-03-04 14:56:59.477113+03,ETHUSD,85.2,14.8
2026-03-04 14:58:05.382314+03,ETHUSD,85.2,14.8
2026-03-04 14:59:01.305292+03,ETHUSD,85.2,14.8
2026-03-04 15:01:09.187988+03,ETHUSD,85.35,14.65
2026-03-04 15:02:05.822142+03,ETHUSD,85.35,14.65
2026-03-04 15:04:38.787161+03,ETHUSD,85.35,14.65
2026-03-04 15:05:09.501193+03,ETHUSD,85.35,14.65
2026-03-04 15:06:12.891962+03,ETHUSD,85.41,14.59
2026-03-04 15:12:24.022369+03,ETHUSD,85.4,14.6
2026-03-04 15:14:59.6873+03,ETHUSD,85.4,14.6
2026-03-04 15:24:29.584935+03,ETHUSD,85.2,14.8
2026-03-04 15:25:32.518451+03,ETHUSD,85.2,14.8
2026-03-04 15:54:23.495907+03,ETHUSD,85.22,14.78
2026-03-04 19:58:04.437142+03,ETHUSD,84.76,15.24
2026-03-04 20:03:15.470508+03,ETHUSD,84.63,15.37
2026-03-04 21:00:43.302957+03,ETHUSD,84.03,15.97
2026-03-04 21:32:42.722445+03,ETHUSD,83.43,16.57
2026-03-04 21:33:47.144601+03,ETHUSD,83.43,16.57
2026-03-04 22:44:59.661144+03,ETHUSD,84.25,15.75
2026-03-04 22:45:30.784584+03,ETHUSD,84.25,15.75
2026-03-05 00:13:38.467592+03,ETHUSD,82.99,17.01
2026-03-05 00:14:38.933079+03,ETHUSD,82.99,17.01
2026-03-05 00:17:15.184484+03,ETHUSD,82.99,17.01
2026-03-05 00:20:50.865949+03,ETHUSD,82.77,17.23
2026-03-05 00:22:24.590529+03,ETHUSD,82.77,17.23
2026-03-05 01:02:14.037107+03,ETHUSD,83.46,16.54
2026-03-05 01:25:36.909719+03,ETHUSD,83.33,16.67
2026-03-05 01:26:08.198813+03,ETHUSD,83.33,16.67
2026-03-05 01:27:39.950807+03,ETHUSD,83.33,16.67
2026-03-05 01:28:41.839276+03,ETHUSD,83.33,16.67
2026-03-05 01:30:14.535241+03,ETHUSD,83.23,16.77
2026-03-05 01:32:47.481229+03,ETHUSD,83.23,16.77
2026-03-05 01:34:50.07099+03,ETHUSD,83.23,16.77
2026-03-05 01:36:21.467551+03,ETHUSD,83.23,16.77
2026-03-05 01:36:51.793208+03,ETHUSD,83.23,16.77
2026-03-05 01:38:54.087366+03,ETHUSD,83.03,16.97
2026-03-05 03:12:57.055336+03,ETHUSD,82.78,17.22
2026-03-05 03:13:27.328191+03,ETHUSD,82.78,17.22
2026-03-05 03:13:59.514423+03,ETHUSD,82.84,17.16
2026-03-05 03:14:28.658184+03,ETHUSD,82.84,17.16
2026-03-05 03:15:31.661412+03,ETHUSD,82.84,17.16
2026-03-05 03:48:32.717587+03,ETHUSD,83.09,16.91
2026-03-05 03:50:08.958631+03,ETHUSD,83.09,16.91
2026-03-05 03:51:41.860596+03,ETHUSD,83.09,16.91
2026-03-05 03:53:13.001823+03,ETHUSD,83.09,16.91
2026-03-05 04:13:10.726531+03,ETHUSD,83.13,16.87
2026-03-05 04:19:47.612401+03,ETHUSD,83.25,16.75
2026-03-05 04:24:24.012742+03,ETHUSD,83.39,16.61
2026-03-05 04:28:30.722419+03,ETHUSD,83.41,16.59
2026-03-05 04:33:06.000163+03,ETHUSD,83.41,16.59
2026-03-05 04:36:40.044217+03,ETHUSD,83.4,16.6
2026-03-05 04:37:41.477016+03,ETHUSD,83.4,16.6
2026-03-05 04:38:12.401657+03,ETHUSD,83.4,16.6
2026-03-05 04:40:16.848029+03,ETHUSD,83.4,16.6
2026-03-05 04:40:47.958206+03,ETHUSD,83.4,16.6
2026-03-05 04:41:18.241545+03,ETHUSD,83.38,16.62
2026-03-05 04:45:53.984995+03,ETHUSD,83.38,16.62
2026-03-05 04:56:27.885345+03,ETHUSD,83.16,16.84
2026-03-05 07:22:30.509411+03,ETHUSD,83.46,16.54
2026-03-05 07:26:38.558721+03,ETHUSD,83.46,16.54
2026-03-05 07:32:22.689718+03,ETHUSD,83.28,16.72
2026-03-05 07:34:27.826814+03,ETHUSD,83.28,16.72
2026-03-05 07:35:28.663556+03,ETHUSD,83.61,16.39
2026-03-05 07:35:58.884421+03,ETHUSD,83.61,16.39
2026-03-05 07:38:00.039029+03,ETHUSD,83.61,16.39
2026-03-05 07:41:04.002915+03,ETHUSD,83.61,16.39
2026-03-05 07:45:40.540835+03,ETHUSD,83.61,16.39
2026-03-05 07:47:13.309601+03,ETHUSD,83.61,16.39
2026-03-05 07:48:13.83424+03,ETHUSD,83.61,16.39
2026-03-05 07:48:44.98907+03,ETHUSD,83.59,16.41
2026-03-05 07:53:53.492349+03,ETHUSD,83.59,16.41
2026-03-05 09:01:18.082436+03,ETHUSD,83.79,16.21
2026-03-05 10:11:18.619689+03,ETHUSD,84.3,15.7
2026-03-05 10:14:20.744027+03,ETHUSD,84.3,15.7
2026-03-05 10:17:00.995615+03,ETHUSD,84.31,15.69
2026-03-05 10:17:31.00046+03,ETHUSD,84.31,15.69
2026-03-05 10:19:35.083341+03,ETHUSD,84.31,15.69
2026-03-05 10:25:48.277556+03,ETHUSD,84.33,15.67
2026-03-05 12:42:53.457277+03,ETHUSD,84.88,15.12
2026-03-05 12:43:56.928494+03,ETHUSD,84.88,15.12
2026-03-05 12:44:59.856013+03,ETHUSD,84.88,15.12
2026-03-05 12:47:16.240275+03,ETHUSD,84.88,15.12
2026-03-05 12:49:19.123629+03,ETHUSD,84.88,15.12
2026-03-05 12:49:51.459139+03,ETHUSD,84.88,15.12
2026-03-05 12:50:51.332371+03,ETHUSD,84.82,15.18
2026-03-05 12:52:56.080462+03,ETHUSD,84.82,15.18
2026-03-05 12:55:00.150301+03,ETHUSD,84.82,15.18
2026-03-05 12:57:04.311232+03,ETHUSD,84.82,15.18
2026-03-05 12:58:35.899628+03,ETHUSD,84.75,15.25
2026-03-05 13:00:13.219468+03,ETHUSD,84.75,15.25
2026-03-05 13:02:16.33572+03,ETHUSD,84.75,15.25
2026-03-05 13:02:47.838438+03,ETHUSD,84.66,15.34
2026-03-05 13:03:19.039456+03,ETHUSD,84.66,15.34
2026-03-05 13:04:21.189266+03,ETHUSD,84.66,15.34
2026-03-05 13:04:52.234235+03,ETHUSD,84.66,15.34
2026-03-05 13:15:14.50886+03,ETHUSD,84.61,15.39
2026-03-05 13:15:46.069615+03,ETHUSD,84.61,15.39
2026-03-05 15:51:21.26356+03,ETHUSD,85.04,14.96
2026-03-05 15:51:53.805047+03,ETHUSD,85.04,14.96
2026-03-05 15:52:55.826958+03,ETHUSD,85.04,14.96
2026-03-05 15:55:59.546901+03,ETHUSD,85.37,14.63
2026-03-05 15:58:40.757773+03,ETHUSD,85.37,14.63
2026-03-05 15:59:11.094358+03,ETHUSD,85.37,14.63
2026-03-04 14:21:41.144083+03,ETHUSD,85.69,14.31
2026-03-04 14:23:52.022204+03,ETHUSD,85.69,14.31
2026-03-04 14:24:27.68389+03,ETHUSD,85.69,14.31
2026-03-04 14:24:58.889672+03,ETHUSD,85.69,14.31
2026-03-04 14:26:31.467661+03,ETHUSD,85.75,14.25
2026-03-04 14:27:33.110242+03,ETHUSD,85.75,14.25
2026-03-04 14:29:07.376176+03,ETHUSD,85.75,14.25
2026-03-04 14:30:11.354596+03,ETHUSD,85.75,14.25
2026-03-04 14:31:44.644332+03,ETHUSD,85.6,14.4
2026-03-04 14:32:14.675912+03,ETHUSD,85.6,14.4
2026-03-04 14:32:46.017081+03,ETHUSD,85.6,14.4
2026-03-04 14:33:16.139577+03,ETHUSD,85.6,14.4
2026-03-04 14:33:47.434853+03,ETHUSD,85.6,14.4
2026-03-04 14:35:19.528237+03,ETHUSD,85.6,14.4
2026-03-04 14:36:22.613811+03,ETHUSD,85.6,14.4
2026-03-04 14:36:53.748134+03,ETHUSD,85.52,14.48
2026-03-04 14:38:27.198265+03,ETHUSD,85.52,14.48
2026-03-04 14:39:27.929016+03,ETHUSD,85.52,14.48
2026-03-04 14:39:59.144072+03,ETHUSD,85.52,14.48
2026-03-04 14:40:34.673917+03,ETHUSD,85.52,14.48
2026-03-04 14:41:30.987491+03,ETHUSD,85.52,14.48
2026-03-04 14:42:01.869456+03,ETHUSD,85.27,14.73
2026-03-04 14:43:03.061752+03,ETHUSD,85.27,14.73
2026-03-04 14:43:33.621595+03,ETHUSD,85.27,14.73
2026-03-04 14:44:03.677052+03,ETHUSD,85.27,14.73
2026-03-04 14:44:35.565628+03,ETHUSD,85.27,14.73
2026-03-04 14:45:06.892964+03,ETHUSD,85.27,14.73
2026-03-04 14:45:37.958713+03,ETHUSD,85.27,14.73
2026-03-04 14:46:08.375876+03,ETHUSD,85.27,14.73
2026-03-04 14:46:38.383902+03,ETHUSD,85.27,14.73
2026-03-04 14:47:09.266186+03,ETHUSD,85.27,14.73
2026-03-04 14:47:39.567027+03,ETHUSD,85.23,14.77
2026-03-04 14:48:10.421886+03,ETHUSD,85.23,14.77
2026-03-04 14:48:40.663363+03,ETHUSD,85.23,14.77
2026-03-04 14:49:14.987854+03,ETHUSD,85.23,14.77
2026-03-04 14:49:50.627096+03,ETHUSD,85.23,14.77
2026-03-04 14:50:51.312801+03,ETHUSD,85.23,14.77
2026-03-04 14:51:52.154845+03,ETHUSD,85.23,14.77
2026-03-04 14:52:55.281358+03,ETHUSD,85.23,14.77
2026-03-04 14:53:25.453706+03,ETHUSD,85.23,14.77
2026-03-04 14:54:28.1432+03,ETHUSD,85.2,14.8
2026-03-04 14:55:58.24518+03,ETHUSD,85.2,14.8
2026-03-04 14:56:29.63512+03,ETHUSD,85.2,14.8
2026-03-04 14:57:29.5308+03,ETHUSD,85.2,14.8
2026-03-04 14:58:30.378708+03,ETHUSD,85.2,14.8
2026-03-04 14:59:32.086079+03,ETHUSD,85.35,14.65
2026-03-04 15:00:03.088828+03,ETHUSD,85.35,14.65
2026-03-04 15:00:33.300284+03,ETHUSD,85.35,14.65
2026-03-04 15:01:34.631622+03,ETHUSD,85.35,14.65
2026-03-04 15:02:36.720628+03,ETHUSD,85.35,14.65
2026-03-04 15:03:07.937567+03,ETHUSD,85.35,14.65
2026-03-04 15:03:37.80739+03,ETHUSD,85.35,14.65
2026-03-04 15:04:08.319496+03,ETHUSD,85.35,14.65
2026-03-04 15:05:40.141757+03,ETHUSD,85.41,14.59
2026-03-04 15:06:44.720655+03,ETHUSD,85.41,14.59
2026-03-04 15:07:15.49587+03,ETHUSD,85.41,14.59
2026-03-04 15:07:45.983327+03,ETHUSD,85.41,14.59
2026-03-04 15:08:16.648976+03,ETHUSD,85.41,14.59
2026-03-04 15:08:47.81475+03,ETHUSD,85.41,14.59
2026-03-04 15:09:17.591971+03,ETHUSD,85.41,14.59
2026-03-04 15:09:48.773621+03,ETHUSD,85.41,14.59
2026-03-04 15:10:18.462607+03,ETHUSD,85.41,14.59
2026-03-04 15:10:48.745639+03,ETHUSD,85.41,14.59
2026-03-04 15:11:19.481224+03,ETHUSD,85.41,14.59
2026-03-04 15:11:53.439345+03,ETHUSD,85.4,14.6
2026-03-04 15:12:55.368061+03,ETHUSD,85.4,14.6
2026-03-04 15:13:26.398932+03,ETHUSD,85.4,14.6
2026-03-04 15:13:56.487951+03,ETHUSD,85.4,14.6
2026-03-04 15:14:28.4956+03,ETHUSD,85.4,14.6
2026-03-04 15:15:30.260906+03,ETHUSD,85.4,14.6
2026-03-04 15:16:01.539017+03,ETHUSD,85.4,14.6
2026-03-04 15:16:31.179388+03,ETHUSD,85.4,14.6
2026-03-04 15:17:02.25243+03,ETHUSD,85.4,14.6
2026-03-04 15:21:15.91565+03,ETHUSD,85.33,14.67
2026-03-04 15:21:45.282992+03,ETHUSD,85.33,14.67
2026-03-04 15:22:18.098632+03,ETHUSD,85.33,14.67
2026-03-04 15:22:49.092756+03,ETHUSD,85.33,14.67
2026-03-04 15:23:28.891982+03,ETHUSD,85.33,14.67
2026-03-04 15:23:59.069772+03,ETHUSD,85.33,14.67
2026-03-04 15:24:59.701871+03,ETHUSD,85.2,14.8
2026-03-04 15:26:03.364378+03,ETHUSD,85.2,14.8
2026-03-04 15:26:33.791111+03,ETHUSD,85.2,14.8
2026-03-04 15:27:04.225289+03,ETHUSD,85.2,14.8
2026-03-04 15:27:35.068212+03,ETHUSD,85.2,14.8
2026-03-04 15:28:06.326956+03,ETHUSD,85.2,14.8
2026-03-04 15:28:36.827287+03,ETHUSD,85.2,14.8
2026-03-04 15:29:07.414791+03,ETHUSD,85.2,14.8
2026-03-04 15:29:38.436324+03,ETHUSD,85.2,14.8
2026-03-04 15:30:09.698035+03,ETHUSD,85.06,14.94
2026-03-04 15:32:41.065803+03,ETHUSD,85.06,14.94
2026-03-04 15:33:10.481021+03,ETHUSD,85.06,14.94
2026-03-04 15:51:47.865496+03,ETHUSD,85.22,14.78
2026-03-04 15:52:22.674349+03,ETHUSD,85.22,14.78
2026-03-04 15:52:50.703442+03,ETHUSD,85.22,14.78
2026-03-04 15:53:21.902193+03,ETHUSD,85.22,14.78
2026-03-04 15:53:52.773246+03,ETHUSD,85.22,14.78
2026-03-04 15:54:53.84315+03,ETHUSD,85.22,14.78
2026-03-04 15:55:25.484528+03,ETHUSD,85.22,14.78
2026-03-04 15:55:56.066549+03,ETHUSD,85.22,14.78
2026-03-04 15:56:27.820949+03,ETHUSD,85.22,14.78
2026-03-04 15:57:01.483529+03,ETHUSD,85.22,14.78
2026-03-04 15:57:32.649018+03,ETHUSD,85.22,14.78
2026-03-04 15:58:03.857162+03,ETHUSD,85.22,14.78
2026-03-04 15:58:34.183797+03,ETHUSD,85.22,14.78
2026-03-04 15:59:05.494341+03,ETHUSD,85.4,14.6
2026-03-04 15:59:36.336508+03,ETHUSD,85.4,14.6
2026-03-04 16:00:07.532506+03,ETHUSD,85.4,14.6
2026-03-04 16:00:38.85141+03,ETHUSD,85.4,14.6
2026-03-04 16:01:09.75245+03,ETHUSD,85.4,14.6
2026-03-04 16:01:40.227263+03,ETHUSD,85.4,14.6
2026-03-04 16:02:10.960096+03,ETHUSD,85.4,14.6
2026-03-04 16:02:46.907842+03,ETHUSD,85.4,14.6
2026-03-04 16:03:12.51451+03,ETHUSD,85.4,14.6
2026-03-04 16:03:42.967511+03,ETHUSD,85.4,14.6
2026-03-04 16:04:13.026638+03,ETHUSD,85.4,14.6
2026-03-04 16:04:43.908907+03,ETHUSD,85.44,14.56
2026-03-04 16:05:15.630725+03,ETHUSD,85.44,14.56
2026-03-04 16:05:46.14555+03,ETHUSD,85.44,14.56
2026-03-04 16:06:17.062397+03,ETHUSD,85.44,14.56
2026-03-04 16:06:47.603023+03,ETHUSD,85.44,14.56
2026-03-04 16:07:19.09237+03,ETHUSD,85.44,14.56
2026-03-04 16:07:54.877577+03,ETHUSD,85.44,14.56
2026-03-04 16:08:20.641668+03,ETHUSD,85.44,14.56
2026-03-04 16:08:51.37411+03,ETHUSD,85.44,14.56
2026-03-04 16:09:26.595831+03,ETHUSD,85.44,14.56
2026-03-04 16:09:57.321325+03,ETHUSD,85.44,14.56
2026-03-04 16:10:27.887804+03,ETHUSD,85.57,14.43
2026-03-04 16:10:58.529845+03,ETHUSD,85.57,14.43
2026-03-04 16:11:29.321751+03,ETHUSD,85.57,14.43
2026-03-04 16:12:00.602943+03,ETHUSD,85.57,14.43
2026-03-04 16:12:31.612491+03,ETHUSD,85.57,14.43
2026-03-04 16:13:02.391649+03,ETHUSD,85.57,14.43
2026-03-04 16:13:32.879572+03,ETHUSD,85.57,14.43
2026-03-04 16:14:03.519109+03,ETHUSD,85.57,14.43
2026-03-04 16:14:34.859097+03,ETHUSD,85.57,14.43
2026-03-04 16:15:06.116064+03,ETHUSD,85.57,14.43
2026-03-04 16:15:38.46492+03,ETHUSD,86.03,13.97
2026-03-04 20:07:52.730515+03,ETHUSD,84.35,15.65
2026-03-04 21:01:40.502501+03,ETHUSD,84.03,15.97
2026-03-04 21:35:17.045182+03,ETHUSD,83.43,16.57
2026-03-04 22:46:00.893148+03,ETHUSD,84.25,15.75
2026-03-04 22:46:31.808773+03,ETHUSD,84.32,15.68
2026-03-04 22:47:33.595705+03,ETHUSD,84.32,15.68
2026-03-04 22:48:04.389851+03,ETHUSD,84.32,15.68
2026-03-04 22:50:07.339221+03,ETHUSD,84.32,15.68
2026-03-04 22:50:37.390922+03,ETHUSD,84.32,15.68
2026-03-05 00:14:08.567943+03,ETHUSD,82.99,17.01
2026-03-05 00:16:44.498207+03,ETHUSD,82.99,17.01
2026-03-05 00:17:45.224312+03,ETHUSD,82.99,17.01
2026-03-05 00:21:22.149224+03,ETHUSD,82.77,17.23
2026-03-05 00:23:56.655522+03,ETHUSD,82.77,17.23
2026-03-05 00:24:27.740084+03,ETHUSD,82.77,17.23
2026-03-05 00:28:02.078993+03,ETHUSD,82.91,17.09
2026-03-05 01:03:15.844943+03,ETHUSD,83.46,16.54
2026-03-05 01:26:39.494858+03,ETHUSD,83.33,16.67
2026-03-05 01:28:09.932105+03,ETHUSD,83.33,16.67
2026-03-05 01:29:13.056449+03,ETHUSD,83.33,16.67
2026-03-05 01:31:46.296379+03,ETHUSD,83.23,16.77
2026-03-05 01:35:51.062134+03,ETHUSD,83.23,16.77
2026-03-05 01:37:52.92923+03,ETHUSD,83.03,16.97
2026-03-05 03:14:59.207755+03,ETHUSD,82.84,17.16
2026-03-05 03:21:19.413369+03,ETHUSD,82.74,17.26
2026-03-05 03:47:31.340635+03,ETHUSD,83.09,16.91
2026-03-05 03:50:40.027217+03,ETHUSD,83.09,16.91
2026-03-05 03:53:44.185676+03,ETHUSD,83.18,16.82
2026-03-05 03:54:45.815385+03,ETHUSD,83.18,16.82
2026-03-05 03:55:46.624978+03,ETHUSD,83.18,16.82
2026-03-05 04:00:21.127195+03,ETHUSD,83.12,16.88
2026-03-05 04:02:55.32944+03,ETHUSD,83.12,16.88
2026-03-05 04:03:26.245675+03,ETHUSD,83.12,16.88
2026-03-05 04:03:57.017533+03,ETHUSD,83.12,16.88
2026-03-05 04:04:58.690098+03,ETHUSD,83.12,16.88
2026-03-05 04:07:32.26784+03,ETHUSD,83.17,16.83
2026-03-05 04:08:02.885502+03,ETHUSD,83.17,16.83
2026-03-05 04:09:03.872805+03,ETHUSD,83.17,16.83
2026-03-05 04:11:05.542318+03,ETHUSD,83.17,16.83
2026-03-05 04:15:12.691359+03,ETHUSD,83.13,16.87
2026-03-05 04:16:44.837897+03,ETHUSD,83.13,16.87
2026-03-05 04:17:14.9532+03,ETHUSD,83.25,16.75
2026-03-05 04:20:17.78978+03,ETHUSD,83.25,16.75
2026-03-05 04:22:51.464151+03,ETHUSD,83.39,16.61
2026-03-05 04:26:27.837101+03,ETHUSD,83.39,16.61
2026-03-05 04:30:03.288957+03,ETHUSD,83.41,16.59
2026-03-05 04:33:36.06695+03,ETHUSD,83.41,16.59
2026-03-05 04:34:06.552235+03,ETHUSD,83.41,16.59
2026-03-05 04:35:08.278533+03,ETHUSD,83.4,16.6
2026-03-05 12:45:31.314383+03,ETHUSD,84.88,15.12
2026-03-05 12:46:38.875171+03,ETHUSD,84.88,15.12
2026-03-05 12:50:22.879879+03,ETHUSD,84.82,15.18
2026-03-05 12:51:21.777886+03,ETHUSD,84.82,15.18
2026-03-05 12:51:54.683821+03,ETHUSD,84.82,15.18
2026-03-05 12:55:33.716773+03,ETHUSD,84.82,15.18
2026-03-05 13:01:13.447164+03,ETHUSD,84.75,15.25
2026-03-05 13:07:23.946409+03,ETHUSD,84.66,15.34
2026-03-05 13:08:30.938444+03,ETHUSD,84.66,15.34
2026-03-05 13:10:27.464105+03,ETHUSD,84.61,15.39
2026-03-05 13:19:19.893669+03,ETHUSD,84.62,15.38
2026-03-05 13:21:22.731955+03,ETHUSD,84.62,15.38
2026-03-05 13:24:58.353469+03,ETHUSD,84.67,15.33
2026-03-05 13:26:00.360109+03,ETHUSD,84.67,15.33
2026-03-05 13:27:30.777867+03,ETHUSD,84.72,15.28
2026-03-05 13:29:41.903279+03,ETHUSD,84.72,15.28
2026-03-05 13:30:43.086336+03,ETHUSD,84.72,15.28
2026-03-05 13:31:13.116134+03,ETHUSD,84.72,15.28
2026-03-05 13:34:52.073069+03,ETHUSD,85.15,14.85
2026-03-05 13:35:54.090278+03,ETHUSD,85.15,14.85
2026-03-05 13:36:25.944241+03,ETHUSD,85.15,14.85
2026-03-05 13:41:32.863811+03,ETHUSD,85.19,14.81
2026-03-05 13:52:29.280056+03,ETHUSD,85.46,14.54
2026-03-05 13:56:09.466499+03,ETHUSD,85.52,14.48
2026-03-05 13:58:42.734053+03,ETHUSD,85.52,14.48
2026-03-05 14:00:45.248038+03,ETHUSD,85.49,14.51
2026-03-05 14:02:17.452072+03,ETHUSD,85.49,14.51
2026-03-05 14:04:23.877652+03,ETHUSD,85.49,14.51
2026-03-05 14:06:57.504961+03,ETHUSD,85.48,14.52
2026-03-05 14:08:53.724953+03,ETHUSD,85.48,14.52
2026-03-05 14:09:54.960724+03,ETHUSD,85.48,14.52
2026-03-05 14:14:00.005244+03,ETHUSD,85.32,14.68
2026-03-05 14:15:00.317252+03,ETHUSD,85.32,14.68
2026-03-05 14:19:10.278289+03,ETHUSD,85.26,14.74
2026-03-05 14:19:41.660621+03,ETHUSD,85.26,14.74
2026-03-05 14:21:44.446295+03,ETHUSD,85.21,14.79
2026-03-05 14:22:15.84311+03,ETHUSD,85.21,14.79
2026-03-05 14:25:51.701862+03,ETHUSD,85.21,14.79
2026-03-05 14:27:54.991898+03,ETHUSD,85.19,14.81
2026-03-05 14:28:56.365863+03,ETHUSD,85.19,14.81
2026-03-05 14:32:03.600599+03,ETHUSD,85.23,14.77
2026-03-05 14:32:34.9667+03,ETHUSD,85.23,14.77
2026-03-05 14:33:06.288122+03,ETHUSD,85.23,14.77
2026-03-05 14:39:17.384123+03,ETHUSD,85.19,14.81
2026-03-05 14:39:49.961332+03,ETHUSD,85.19,14.81
2026-03-05 14:40:52.370511+03,ETHUSD,85.19,14.81
2026-03-05 14:41:22.652761+03,ETHUSD,85.19,14.81
2026-03-05 14:41:54.305637+03,ETHUSD,85.19,14.81
2026-03-05 14:45:01.464278+03,ETHUSD,85.14,14.86
2026-03-05 14:45:31.194982+03,ETHUSD,85.14,14.86
2026-03-05 14:48:48.509458+03,ETHUSD,85.14,14.86
2026-03-05 14:49:18.399174+03,ETHUSD,85.14,14.86
2026-03-05 14:49:48.476114+03,ETHUSD,85.14,14.86
2026-03-05 14:50:20.053362+03,ETHUSD,85.14,14.86
2026-03-05 15:05:59.353239+03,ETHUSD,85.17,14.83
2026-03-05 15:11:14.289494+03,ETHUSD,85.17,14.83
2026-03-05 15:59:44.085312+03,ETHUSD,85.37,14.63
2026-03-05 16:00:19.369874+03,ETHUSD,85.32,14.68
2026-03-05 16:02:22.795886+03,ETHUSD,85.32,14.68
2026-03-05 16:03:24.140093+03,ETHUSD,85.32,14.68
2026-03-05 16:33:57.171024+03,ETHUSD,84.91,15.09
2026-03-05 18:10:04.423825+03,ETHUSD,85.39,14.61
2026-03-05 18:10:35.659846+03,ETHUSD,85.39,14.61
2026-03-05 18:13:10.19747+03,ETHUSD,85.42,14.58
2026-03-05 19:26:44.22786+03,ETHUSD,85.63,14.37
2026-03-05 19:32:28.543275+03,ETHUSD,85.83,14.17
2026-03-05 19:38:08.44954+03,ETHUSD,85.97,14.03
