id,timeframe,computed_at,start_time,end_time,rows,latest_close,latest_score,buyers_plus_sellers_mean_abs_diff
3811,1m,2026-03-02 16:53:26.175043+03,2026-01-31 02:11:00+03,2026-03-02 16:51:00+03,42916,1923.195,0,0
3813,15m,2026-03-02 16:53:26.931343+03,2026-01-31 02:00:00+03,2026-03-02 16:30:00+03,2893,1929.855,0.10592551667086382,6.385797141293677e-17
3816,5m,2026-03-02 16:54:27.949654+03,2026-01-31 02:10:00+03,2026-03-02 16:45:00+03,8604,1928.595,-0.12083271361643592,2.6426508071040452e-17
3818,30m,2026-03-02 16:54:28.192264+03,2026-01-31 02:00:00+03,2026-03-02 16:00:00+03,1449,1933.765,-0.08900007122537026,7.845882520470396e-17
3819,1m,2026-03-02 16:55:31.347894+03,2026-01-31 02:11:00+03,2026-03-02 16:53:00+03,42918,1923.265,0.06551217820804099,0
3821,15m,2026-03-02 16:55:31.783208+03,2026-01-31 02:00:00+03,2026-03-02 16:30:00+03,2893,1929.855,0.10592551667086382,6.385797141293677e-17
3823,1m,2026-03-02 16:56:31.10641+03,2026-01-31 02:11:00+03,2026-03-02 16:54:00+03,42919,1924.765,0.06551217820804099,0
3825,15m,2026-03-02 16:56:31.831773+03,2026-01-31 02:00:00+03,2026-03-02 16:30:00+03,2893,1929.855,0.10592551667086382,6.385797141293677e-17
3827,1m,2026-03-02 16:57:32.450381+03,2026-01-31 02:11:00+03,2026-03-02 16:55:00+03,42920,1923.975,0.06551217820804099,0
3829,15m,2026-03-02 16:57:33.135407+03,2026-01-31 02:00:00+03,2026-03-02 16:30:00+03,2893,1929.855,0.10592551667086382,6.385797141293677e-17
3831,1m,2026-03-02 16:58:32.808555+03,2026-01-31 02:11:00+03,2026-03-02 16:56:00+03,42921,1924.865,0.06551217820804099,0
3833,15m,2026-03-02 16:58:33.471372+03,2026-01-31 02:00:00+03,2026-03-02 16:30:00+03,2893,1929.855,0.10592551667086382,6.385797141293677e-17
3835,1m,2026-03-02 16:59:35.392536+03,2026-01-31 02:11:00+03,2026-03-02 16:57:00+03,42922,1925.975,-0.5745868674210296,0
3837,15m,2026-03-02 16:59:36.173307+03,2026-01-31 02:00:00+03,2026-03-02 16:30:00+03,2893,1929.855,0.10592551667086382,6.385797141293677e-17
3840,5m,2026-03-02 17:00:35.818056+03,2026-01-31 02:10:00+03,2026-03-02 16:50:00+03,8605,1924.765,-0.7996221550911498,2.6423437006767237e-17
3842,30m,2026-03-02 17:00:36.068044+03,2026-01-31 02:00:00+03,2026-03-02 16:00:00+03,1449,1933.765,-0.08900007122537026,7.845882520470396e-17
3844,5m,2026-03-02 17:01:36.974167+03,2026-01-31 02:10:00+03,2026-03-02 16:55:00+03,8606,1927.365,-0.6565832840065824,2.642036665619708e-17
3846,30m,2026-03-02 17:01:37.284419+03,2026-01-31 02:00:00+03,2026-03-02 16:30:00+03,1450,1927.365,-0.11580056966008087,7.840471567008001e-17
3848,5m,2026-03-02 17:02:36.953789+03,2026-01-31 02:10:00+03,2026-03-02 16:55:00+03,8606,1927.365,-0.6565832840065824,2.642036665619708e-17
3850,30m,2026-03-02 17:02:37.197564+03,2026-01-31 02:00:00+03,2026-03-02 16:30:00+03,1450,1927.365,-0.11580056966008087,7.840471567008001e-17
3852,5m,2026-03-02 17:03:43.258742+03,2026-01-31 02:10:00+03,2026-03-02 16:55:00+03,8606,1927.365,-0.6565832840065824,2.642036665619708e-17
3854,30m,2026-03-02 17:03:43.51181+03,2026-01-31 02:00:00+03,2026-03-02 16:30:00+03,1450,1927.365,-0.11580056966008087,7.840471567008001e-17
3855,1m,2026-03-02 17:04:43.994736+03,2026-01-31 02:11:00+03,2026-03-02 17:02:00+03,42927,1923.995,1.6267827838441147,0
3857,15m,2026-03-02 17:04:44.652538+03,2026-01-31 02:00:00+03,2026-03-02 16:45:00+03,2894,1927.365,-0.4905659841504261,6.383590576973947e-17
3859,1m,2026-03-02 17:05:44.937789+03,2026-01-31 02:11:00+03,2026-03-02 17:03:00+03,42928,1922.635,-0.03653920476209348,0
3861,15m,2026-03-02 17:05:45.634152+03,2026-01-31 02:00:00+03,2026-03-02 16:45:00+03,2894,1927.365,-0.4905659841504261,6.383590576973947e-17
3864,5m,2026-03-02 17:06:46.869548+03,2026-01-31 02:10:00+03,2026-03-02 17:00:00+03,8607,1925.645,0.4180373956119338,2.8068378082773793e-17
3866,30m,2026-03-02 17:06:47.113316+03,2026-01-31 02:00:00+03,2026-03-02 16:30:00+03,1450,1927.365,-0.11580056966008087,7.840471567008001e-17
3867,1m,2026-03-02 17:07:47.617026+03,2026-01-31 02:11:00+03,2026-03-02 17:05:00+03,42930,1929.465,-0.03653920476209348,0
3869,15m,2026-03-02 17:07:48.291196+03,2026-01-31 02:00:00+03,2026-03-02 16:45:00+03,2894,1927.365,-0.4905659841504261,6.383590576973947e-17
3872,5m,2026-03-02 17:08:47.724526+03,2026-01-31 02:10:00+03,2026-03-02 17:00:00+03,8607,1925.645,0.4180373956119338,2.8068378082773793e-17
3874,30m,2026-03-02 17:08:47.990901+03,2026-01-31 02:00:00+03,2026-03-02 16:30:00+03,1450,1927.365,-0.11580056966008087,7.840471567008001e-17
3875,1m,2026-03-02 17:09:47.646793+03,2026-01-31 02:11:00+03,2026-03-02 17:07:00+03,42932,1928.865,-0.03653920476209348,0
3877,15m,2026-03-02 17:09:48.319581+03,2026-01-31 02:00:00+03,2026-03-02 16:45:00+03,2894,1927.365,-0.4905659841504261,6.383590576973947e-17
3880,5m,2026-03-02 17:10:49.003861+03,2026-01-31 02:10:00+03,2026-03-02 17:00:00+03,8607,1925.645,0.4180373956119338,2.8068378082773793e-17
3882,30m,2026-03-02 17:10:49.229055+03,2026-01-31 02:00:00+03,2026-03-02 16:30:00+03,1450,1927.365,-0.11580056966008087,7.840471567008001e-17
3883,1m,2026-03-02 17:11:48.899204+03,2026-01-31 02:11:00+03,2026-03-02 17:09:00+03,42934,1930.175,0.04451901058488123,0
3885,15m,2026-03-02 17:11:49.514349+03,2026-01-31 02:00:00+03,2026-03-02 16:45:00+03,2894,1927.365,-0.4905659841504261,6.383590576973947e-17
3888,5m,2026-03-02 17:12:52.545576+03,2026-01-31 02:10:00+03,2026-03-02 17:05:00+03,8608,1930.175,0.109860497857573,2.9716006607067384e-17
3890,30m,2026-03-02 17:12:53.024199+03,2026-01-31 02:00:00+03,2026-03-02 16:30:00+03,1450,1927.365,-0.11580056966008087,7.840471567008001e-17
3892,5m,2026-03-02 17:13:52.527265+03,2026-01-31 02:10:00+03,2026-03-02 17:05:00+03,8608,1930.175,0.109860497857573,2.9716006607067384e-17
3894,30m,2026-03-02 17:13:52.74678+03,2026-01-31 02:00:00+03,2026-03-02 16:30:00+03,1450,1927.365,-0.11580056966008087,7.840471567008001e-17
3896,5m,2026-03-02 17:14:53.075431+03,2026-01-31 02:10:00+03,2026-03-02 17:05:00+03,8608,1930.175,0.109860497857573,2.9716006607067384e-17
3898,30m,2026-03-02 17:14:53.38437+03,2026-01-31 02:00:00+03,2026-03-02 16:30:00+03,1450,1927.365,-0.11580056966008087,7.840471567008001e-17
3900,5m,2026-03-02 17:15:55.230321+03,2026-01-31 02:10:00+03,2026-03-02 17:05:00+03,8608,1930.175,0.109860497857573,2.9716006607067384e-17
3902,30m,2026-03-02 17:15:55.68586+03,2026-01-31 02:00:00+03,2026-03-02 16:30:00+03,1450,1927.365,-0.11580056966008087,7.840471567008001e-17
3904,5m,2026-03-02 17:16:56.848437+03,2026-01-31 02:10:00+03,2026-03-02 17:10:00+03,8609,1931.485,-0.4003144338529621,3.136325236250878e-17
3906,30m,2026-03-02 17:16:57.299499+03,2026-01-31 02:00:00+03,2026-03-02 16:30:00+03,1450,1927.365,-0.11580056966008087,7.840471567008001e-17
3908,5m,2026-03-02 17:17:58.511153+03,2026-01-31 02:10:00+03,2026-03-02 17:10:00+03,8609,1931.485,-0.4003144338529621,3.136325236250878e-17
3910,30m,2026-03-02 17:17:58.923901+03,2026-01-31 02:00:00+03,2026-03-02 16:30:00+03,1450,1927.365,-0.11580056966008087,7.840471567008001e-17
3911,1m,2026-03-02 17:19:00.45743+03,2026-01-31 02:11:00+03,2026-03-02 17:16:00+03,42941,1930.915,0.07516460280028185,0
3913,15m,2026-03-02 17:19:03.355034+03,2026-01-31 02:00:00+03,2026-03-02 17:00:00+03,2895,1931.485,-0.4400326322758604,6.872261347593369e-17
3915,1m,2026-03-02 17:20:00.923238+03,2026-01-31 02:11:00+03,2026-03-02 17:17:00+03,42942,1930.525,0.07516460280028185,0
3917,15m,2026-03-02 17:20:02.270739+03,2026-01-31 02:00:00+03,2026-03-02 17:00:00+03,2895,1931.485,-0.4400326322758604,6.872261347593369e-17
3920,5m,2026-03-02 17:21:01.626526+03,2026-01-31 02:10:00+03,2026-03-02 17:10:00+03,8609,1931.485,-0.4003144338529621,3.136325236250878e-17
3922,30m,2026-03-02 17:21:02.14379+03,2026-01-31 02:00:00+03,2026-03-02 16:30:00+03,1450,1927.365,-0.11580056966008087,7.840471567008001e-17
3923,1m,2026-03-02 17:22:01.619186+03,2026-01-31 02:11:00+03,2026-03-02 17:19:00+03,42944,1927.835,0.12751534261267167,0
3925,15m,2026-03-02 17:22:02.366697+03,2026-01-31 02:00:00+03,2026-03-02 17:00:00+03,2895,1931.485,-0.4400326322758604,6.872261347593369e-17
3927,1m,2026-03-02 17:23:02.432531+03,2026-01-31 02:11:00+03,2026-03-02 17:21:00+03,42946,1929.595,-0.021086537485782857,0
3929,15m,2026-03-02 17:23:03.293166+03,2026-01-31 02:00:00+03,2026-03-02 17:00:00+03,2895,1931.485,-0.4400326322758604,6.872261347593369e-17
3930,30m,2026-03-02 17:23:03.462168+03,2026-01-31 02:00:00+03,2026-03-02 16:30:00+03,1450,1927.365,-0.11580056966008087,7.840471567008001e-17
3931,1m,2026-03-02 17:24:02.73122+03,2026-01-31 02:11:00+03,2026-03-02 17:22:00+03,42947,1929.455,-0.021086537485782857,0
3933,15m,2026-03-02 17:24:06.143955+03,2026-01-31 02:00:00+03,2026-03-02 17:00:00+03,2895,1931.485,-0.4400326322758604,6.872261347593369e-17
3935,1m,2026-03-02 17:25:02.996205+03,2026-01-31 02:11:00+03,2026-03-02 17:23:00+03,42948,1927.075,-0.021086537485782857,0
3937,15m,2026-03-02 17:25:03.680612+03,2026-01-31 02:00:00+03,2026-03-02 17:00:00+03,2895,1931.485,-0.4400326322758604,6.872261347593369e-17
3940,5m,2026-03-02 17:26:03.573993+03,2026-01-31 02:10:00+03,2026-03-02 17:20:00+03,8611,1928.955,3.323134855137856,3.135596790022507e-17
3942,30m,2026-03-02 17:26:03.816699+03,2026-01-31 02:00:00+03,2026-03-02 16:30:00+03,1450,1927.365,-0.11580056966008087,7.840471567008001e-17
3944,5m,2026-03-02 17:27:03.74044+03,2026-01-31 02:10:00+03,2026-03-02 17:20:00+03,8611,1928.955,3.323134855137856,3.135596790022507e-17
3946,30m,2026-03-02 17:27:03.977802+03,2026-01-31 02:00:00+03,2026-03-02 16:30:00+03,1450,1927.365,-0.11580056966008087,7.840471567008001e-17
3947,1m,2026-03-02 17:28:11.94911+03,2026-01-31 02:11:00+03,2026-03-02 17:26:00+03,42951,1925.475,-0.07976722400003827,0
3949,15m,2026-03-02 17:28:12.599338+03,2026-01-31 02:00:00+03,2026-03-02 17:00:00+03,2895,1931.485,-0.4400326322758604,6.872261347593369e-17
3951,1m,2026-03-02 17:29:11.09006+03,2026-01-31 02:11:00+03,2026-03-02 17:27:00+03,42952,1922.405,-0.07976722400003827,0
3953,15m,2026-03-02 17:29:11.782847+03,2026-01-31 02:00:00+03,2026-03-02 17:00:00+03,2895,1931.485,-0.4400326322758604,6.872261347593369e-17
3955,1m,2026-03-02 17:30:13.115389+03,2026-01-31 02:11:00+03,2026-03-02 17:28:00+03,42953,1927.205,0.47751944361232007,0
3957,15m,2026-03-02 17:30:13.772724+03,2026-01-31 02:00:00+03,2026-03-02 17:00:00+03,2895,1931.485,-0.4400326322758604,6.872261347593369e-17
3960,5m,2026-03-02 17:31:14.835475+03,2026-01-31 02:10:00+03,2026-03-02 17:25:00+03,8612,1927.175,0.10639200768483303,3.1352326937858576e-17
3962,30m,2026-03-02 17:31:15.069392+03,2026-01-31 02:00:00+03,2026-03-02 17:00:00+03,1451,1927.175,-0.16785901939537146,7.83506807178608e-17
3963,1m,2026-03-02 17:32:15.860602+03,2026-01-31 02:11:00+03,2026-03-02 17:30:00+03,42955,1931.445,-0.04786387724118193,0
3965,15m,2026-03-02 17:32:16.451578+03,2026-01-31 02:00:00+03,2026-03-02 17:15:00+03,2896,1927.175,0.763520966265043,6.869888329172239e-17
3968,5m,2026-03-02 17:33:16.422254+03,2026-01-31 02:10:00+03,2026-03-02 17:25:00+03,8612,1927.175,0.10639200768483303,3.1352326937858576e-17
3970,30m,2026-03-02 17:33:16.651442+03,2026-01-31 02:00:00+03,2026-03-02 17:00:00+03,1451,1927.175,-0.16785901939537146,7.83506807178608e-17
3972,5m,2026-03-02 17:34:17.08324+03,2026-01-31 02:10:00+03,2026-03-02 17:25:00+03,8612,1927.175,0.10639200768483303,3.1352326937858576e-17
3974,30m,2026-03-02 17:34:17.54275+03,2026-01-31 02:00:00+03,2026-03-02 17:00:00+03,1451,1927.175,-0.16785901939537146,7.83506807178608e-17
3976,5m,2026-03-02 17:35:24.702992+03,2026-01-31 02:10:00+03,2026-03-02 17:25:00+03,8612,1927.175,0.10639200768483303,3.1352326937858576e-17
3978,30m,2026-03-02 17:35:25.379208+03,2026-01-31 02:00:00+03,2026-03-02 17:00:00+03,1451,1927.175,-0.16785901939537146,7.83506807178608e-17
3980,5m,2026-03-02 17:36:18.859826+03,2026-01-31 02:10:00+03,2026-03-02 17:30:00+03,8613,1952.755,0.20519685052166242,3.13486868209495e-17
3982,30m,2026-03-02 17:36:19.288958+03,2026-01-31 02:00:00+03,2026-03-02 17:00:00+03,1451,1927.175,-0.16785901939537146,7.83506807178608e-17
3983,1m,2026-03-02 17:37:19.052284+03,2026-01-31 02:11:00+03,2026-03-02 17:35:00+03,42960,1953.525,-0.0598684340089306,0
3985,15m,2026-03-02 17:37:20.193452+03,2026-01-31 02:00:00+03,2026-03-02 17:15:00+03,2896,1927.175,0.763520966265043,6.869888329172239e-17
3988,5m,2026-03-02 17:38:23.163378+03,2026-01-31 02:10:00+03,2026-03-02 17:30:00+03,8613,1952.755,0.20519685052166242,3.13486868209495e-17
3990,30m,2026-03-02 17:38:23.537707+03,2026-01-31 02:00:00+03,2026-03-02 17:00:00+03,1451,1927.175,-0.16785901939537146,7.83506807178608e-17
3992,5m,2026-03-02 17:39:24.946566+03,2026-01-31 02:10:00+03,2026-03-02 17:30:00+03,8613,1952.755,0.20519685052166242,3.13486868209495e-17
3994,30m,2026-03-02 17:39:25.926576+03,2026-01-31 02:00:00+03,2026-03-02 17:00:00+03,1451,1927.175,-0.16785901939537146,7.83506807178608e-17
3995,1m,2026-03-02 17:40:26.480317+03,2026-01-31 02:11:00+03,2026-03-02 17:38:00+03,42963,1949.725,-0.0598684340089306,0
3997,15m,2026-03-02 17:40:28.064462+03,2026-01-31 02:00:00+03,2026-03-02 17:15:00+03,2896,1927.175,0.763520966265043,6.869888329172239e-17
3999,1m,2026-03-02 17:41:25.259362+03,2026-01-31 02:11:00+03,2026-03-02 17:39:00+03,42964,1948.615,-0.0598684340089306,0
4001,15m,2026-03-02 17:41:27.052543+03,2026-01-31 02:00:00+03,2026-03-02 17:15:00+03,2896,1927.175,0.763520966265043,6.869888329172239e-17
4004,5m,2026-03-02 17:42:27.565134+03,2026-01-31 02:10:00+03,2026-03-02 17:35:00+03,8614,1948.615,0.08831248710164061,3.13450475492034e-17
4006,30m,2026-03-02 17:42:27.812961+03,2026-01-31 02:00:00+03,2026-03-02 17:00:00+03,1451,1927.175,-0.16785901939537146,7.83506807178608e-17
4007,1m,2026-03-02 17:43:26.555038+03,2026-01-31 02:11:00+03,2026-03-02 17:41:00+03,42966,1949.575,-0.12979896728051857,0
